date,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,day_of_year,season,temp_range,is_rainy,weather_category
2021-09-27,27.11,22.98,31.65,0.04,83.47,2.37,2021,9,270,Monsoon,8.669999999999998,0,Warm
2021-09-28,27.22,23.36,32.21,0.0,82.62,3.48,2021,9,271,Monsoon,8.850000000000001,0,Warm
2021-09-29,26.6,23.57,30.24,0.01,86.37,3.84,2021,9,272,Monsoon,6.669999999999998,0,Warm
2021-09-30,27.33,23.81,31.35,0.24,85.02,2.87,2021,9,273,Monsoon,7.540000000000003,0,Warm
2021-10-01,28.29,24.42,32.24,0.62,82.14,1.57,2021,10,274,Autumn,7.82,0,Warm
2021-10-02,28.57,25.14,32.15,0.62,78.99,1.41,2021,10,275,Autumn,7.009999999999998,0,Warm
2021-10-03,28.32,24.12,32.81,0.08,78.69,2.45,2021,10,276,Autumn,8.690000000000001,0,Warm
2021-10-04,29.01,24.37,33.1,0.28,70.79,1.36,2021,10,277,Autumn,8.73,0,Warm
2021-10-05,27.5,23.04,32.73,4.08,80.26,2.21,2021,10,278,Autumn,9.689999999999998,1,Warm
2021-10-06,26.95,22.98,31.92,0.35,81.98,2.01,2021,10,279,Autumn,8.940000000000001,0,Warm
2021-10-07,26.09,20.7,31.62,0.0,73.76,2.09,2021,10,280,Autumn,10.920000000000002,0,Warm
2021-10-08,26.76,20.77,32.99,0.0,62.19,1.81,2021,10,281,Autumn,12.220000000000002,0,Warm
2021-10-09,26.77,22.29,33.27,0.0,58.49,1.89,2021,10,282,Autumn,10.980000000000004,0,Warm
2021-10-10,26.7,20.96,33.83,0.0,61.24,1.65,2021,10,283,Autumn,12.869999999999997,0,Warm
2021-10-11,26.43,19.25,34.19,0.0,65.35,2.33,2021,10,284,Autumn,14.939999999999998,0,Warm
2021-10-12,25.72,19.69,33.34,0.0,68.47,2.22,2021,10,285,Autumn,13.650000000000002,0,Warm
2021-10-13,23.82,18.77,31.45,0.0,67.54,3.13,2021,10,286,Autumn,12.68,0,Pleasant
2021-10-14,22.91,16.25,30.66,0.0,63.65,3.15,2021,10,287,Autumn,14.41,0,Pleasant
2021-10-15,24.87,17.29,32.15,0.0,63.86,2.13,2021,10,288,Autumn,14.86,0,Pleasant
2021-10-16,25.57,19.57,31.89,0.01,64.91,2.3,2021,10,289,Autumn,12.32,0,Warm
2021-10-17,24.45,21.55,29.04,22.47,79.11,2.5,2021,10,290,Autumn,7.489999999999998,1,Pleasant
2021-10-18,22.07,20.08,25.71,32.83,91.77,4.42,2021,10,291,Autumn,5.630000000000003,1,Pleasant
2021-10-19,22.67,19.05,27.98,0.01,80.66,4.09,2021,10,292,Autumn,8.93,0,Pleasant
2021-10-20,22.84,17.52,29.85,0.0,68.6,2.91,2021,10,293,Autumn,12.330000000000002,0,Pleasant
2021-10-21,21.57,14.2,29.83,0.0,63.7,3.74,2021,10,294,Autumn,15.629999999999999,0,Pleasant
2021-10-22,23.17,15.79,30.81,0.0,66.06,2.92,2021,10,295,Autumn,15.02,0,Pleasant
2021-10-23,22.63,17.08,29.74,0.0,78.77,2.95,2021,10,296,Autumn,12.66,0,Pleasant
2021-10-24,22.36,17.26,27.78,14.07,78.65,2.76,2021,10,297,Autumn,10.52,1,Pleasant
2021-10-25,21.46,16.93,27.14,2.16,79.88,2.28,2021,10,298,Autumn,10.21,1,Pleasant
2021-10-26,20.57,14.85,26.43,0.0,68.67,2.51,2021,10,299,Autumn,11.58,0,Pleasant
2021-10-27,19.77,15.16,26.49,0.0,64.79,2.47,2021,10,300,Autumn,11.329999999999998,0,Pleasant
2021-10-28,20.05,13.9,26.68,0.0,64.8,2.09,2021,10,301,Autumn,12.78,0,Pleasant
2021-10-29,20.94,15.5,27.71,0.0,58.67,1.84,2021,10,302,Autumn,12.21,0,Pleasant
2021-10-30,19.18,12.94,27.02,0.0,68.14,3.37,2021,10,303,Autumn,14.08,0,Pleasant
2021-10-31,20.22,13.04,28.12,0.0,61.25,2.66,2021,10,304,Autumn,15.080000000000002,0,Pleasant
2021-11-01,19.7,12.64,28.51,0.0,65.09,3.42,2021,11,305,Autumn,15.870000000000001,0,Pleasant
2021-11-02,19.17,13.05,27.93,0.0,71.9,3.73,2021,11,306,Autumn,14.879999999999999,0,Pleasant
2021-11-03,20.05,14.3,28.43,0.01,71.67,2.39,2021,11,307,Autumn,14.129999999999999,0,Pleasant
2021-11-04,19.57,14.87,25.85,0.0,69.89,1.6,2021,11,308,Autumn,10.980000000000002,0,Pleasant
2021-11-05,20.11,15.34,25.52,0.0,61.32,1.41,2021,11,309,Autumn,10.18,0,Pleasant
2021-11-06,18.65,12.98,25.96,0.0,63.65,3.16,2021,11,310,Autumn,12.98,0,Pleasant
2021-11-07,19.8,13.35,26.9,0.0,61.94,2.55,2021,11,311,Autumn,13.549999999999999,0,Pleasant
2021-11-08,19.68,14.16,26.69,0.0,62.15,2.34,2021,11,312,Autumn,12.530000000000001,0,Pleasant
2021-11-09,20.43,13.92,27.64,0.0,58.07,2.39,2021,11,313,Autumn,13.72,0,Pleasant
2021-11-10,20.75,15.63,27.49,0.0,53.1,1.74,2021,11,314,Autumn,11.859999999999998,0,Pleasant
2021-11-11,20.49,15.72,27.98,0.0,51.4,1.38,2021,11,315,Autumn,12.26,0,Pleasant
2021-11-12,19.18,15.17,24.99,0.0,54.97,1.73,2021,11,316,Autumn,9.819999999999999,0,Pleasant
2021-11-13,17.94,11.62,26.24,0.0,57.22,2.55,2021,11,317,Autumn,14.62,0,Pleasant
2021-11-14,17.97,12.26,25.85,0.0,51.22,1.82,2021,11,318,Autumn,13.590000000000002,0,Pleasant
2021-11-15,17.64,12.65,25.13,0.0,50.12,1.73,2021,11,319,Autumn,12.479999999999999,0,Pleasant
2021-11-16,16.51,10.13,24.59,0.0,52.33,1.91,2021,11,320,Autumn,14.459999999999999,0,Pleasant
2021-11-17,17.0,11.94,24.27,0.0,51.6,1.59,2021,11,321,Autumn,12.33,0,Pleasant
2021-11-18,17.5,10.98,24.31,0.0,53.59,1.09,2021,11,322,Autumn,13.329999999999998,0,Pleasant
2021-11-19,17.9,11.15,24.4,0.0,51.5,1.36,2021,11,323,Autumn,13.249999999999998,0,Pleasant
2021-11-20,15.79,13.1,17.95,0.0,68.79,2.0,2021,11,324,Autumn,4.85,0,Pleasant
2021-11-21,16.35,9.78,25.29,0.0,63.41,3.37,2021,11,325,Autumn,15.51,0,Pleasant
2021-11-22,15.65,9.1,25.29,0.0,57.4,4.35,2021,11,326,Autumn,16.189999999999998,0,Pleasant
2021-11-23,16.8,8.52,25.51,0.0,46.74,2.68,2021,11,327,Autumn,16.990000000000002,0,Pleasant
2021-11-24,16.31,9.13,26.45,0.0,53.55,2.71,2021,11,328,Autumn,17.32,0,Pleasant
2021-11-25,16.53,8.45,25.98,0.0,61.47,2.07,2021,11,329,Autumn,17.53,0,Pleasant
2021-11-26,17.4,12.67,25.23,0.0,54.74,1.67,2021,11,330,Autumn,12.56,0,Pleasant
2021-11-27,15.7,9.66,23.95,0.0,70.0,2.84,2021,11,331,Autumn,14.29,0,Pleasant
2021-11-28,16.83,10.34,24.71,0.0,69.69,2.31,2021,11,332,Autumn,14.370000000000001,0,Pleasant
2021-11-29,16.81,11.87,25.22,0.0,58.89,2.29,2021,11,333,Autumn,13.35,0,Pleasant
2021-11-30,16.54,8.76,24.32,0.0,57.09,2.59,2021,11,334,Autumn,15.56,0,Pleasant
2021-12-01,15.21,12.38,18.98,0.0,62.46,1.22,2021,12,335,Winter,6.6,0,Pleasant
2021-12-02,14.81,11.23,19.41,0.0,64.05,1.64,2021,12,336,Winter,8.18,0,Cold
2021-12-03,16.53,9.25,24.05,0.77,54.94,1.58,2021,12,337,Winter,14.8,0,Pleasant
2021-12-04,17.81,12.19,25.28,0.0,53.89,1.29,2021,12,338,Winter,13.090000000000002,0,Pleasant
2021-12-05,17.66,10.94,25.33,0.11,65.46,2.42,2021,12,339,Winter,14.389999999999999,0,Pleasant
2021-12-06,17.15,12.41,24.44,0.26,70.18,2.67,2021,12,340,Winter,12.030000000000001,0,Pleasant
2021-12-07,14.64,8.5,23.39,0.0,65.39,3.31,2021,12,341,Winter,14.89,0,Cold
2021-12-08,14.87,8.36,23.12,0.0,55.52,2.29,2021,12,342,Winter,14.760000000000002,0,Cold
2021-12-09,15.38,10.44,22.95,0.0,52.56,1.44,2021,12,343,Winter,12.51,0,Pleasant
2021-12-10,13.76,8.01,22.34,0.0,62.04,2.6,2021,12,344,Winter,14.33,0,Cold
2021-12-11,14.48,6.8,22.57,0.0,51.55,2.13,2021,12,345,Winter,15.77,0,Cold
2021-12-12,14.83,9.97,21.9,0.0,50.77,1.65,2021,12,346,Winter,11.929999999999998,0,Cold
2021-12-13,11.64,7.91,17.31,0.0,69.44,2.65,2021,12,347,Winter,9.399999999999999,0,Cold
2021-12-14,12.91,6.31,20.66,0.0,70.38,2.24,2021,12,348,Winter,14.350000000000001,0,Cold
2021-12-15,12.91,6.86,21.12,0.0,63.35,2.43,2021,12,349,Winter,14.260000000000002,0,Cold
2021-12-16,11.53,5.66,19.92,0.0,59.27,2.77,2021,12,350,Winter,14.260000000000002,0,Cold
2021-12-17,9.38,3.55,18.31,0.0,56.82,4.24,2021,12,351,Winter,14.759999999999998,0,Cold
2021-12-18,8.15,1.8,17.44,0.0,48.73,4.42,2021,12,352,Winter,15.64,0,Cold
2021-12-19,7.96,0.92,18.02,0.0,46.59,3.95,2021,12,353,Winter,17.099999999999998,0,Cold
2021-12-20,10.25,1.54,19.69,0.0,40.29,2.68,2021,12,354,Winter,18.150000000000002,0,Cold
2021-12-21,13.25,7.97,21.57,0.0,35.49,1.44,2021,12,355,Winter,13.600000000000001,0,Cold
2021-12-22,13.36,8.32,22.37,0.0,42.3,1.68,2021,12,356,Winter,14.05,0,Cold
2021-12-23,12.91,6.8,21.86,0.0,53.72,2.69,2021,12,357,Winter,15.059999999999999,0,Cold
2021-12-24,13.05,6.43,22.07,0.0,61.19,2.42,2021,12,358,Winter,15.64,0,Cold
2021-12-25,13.75,7.89,21.45,0.0,60.21,1.91,2021,12,359,Winter,13.559999999999999,0,Cold
2021-12-26,13.53,9.09,19.37,0.5,67.76,2.61,2021,12,360,Winter,10.280000000000001,0,Cold
2021-12-27,14.58,10.5,21.55,1.97,72.49,2.47,2021,12,361,Winter,11.05,1,Cold
2021-12-28,13.84,10.94,19.29,0.83,74.86,1.65,2021,12,362,Winter,8.35,0,Cold
2021-12-29,12.13,6.31,20.57,1.08,65.65,2.91,2021,12,363,Winter,14.260000000000002,1,Cold
2021-12-30,10.65,4.9,18.72,0.0,48.03,1.84,2021,12,364,Winter,13.819999999999999,0,Cold
2021-12-31,10.91,4.61,18.81,0.0,49.9,2.3,2021,12,365,Winter,14.2,0,Cold
2022-01-01,12.26,5.73,19.97,0.0,49.03,1.4,2022,1,1,Winter,14.239999999999998,0,Cold
2022-01-02,12.95,7.66,20.91,0.0,52.05,1.79,2022,1,2,Winter,13.25,0,Cold
2022-01-03,13.96,8.29,21.65,0.0,48.08,1.48,2022,1,3,Winter,13.36,0,Cold
2022-01-04,15.68,10.93,23.97,0.0,48.7,1.49,2022,1,4,Winter,13.04,0,Pleasant
2022-01-05,12.56,10.95,14.47,8.15,75.79,3.18,2022,1,5,Winter,3.5200000000000014,1,Cold
2022-01-06,13.59,9.98,19.22,0.4,85.5,4.32,2022,1,6,Winter,9.239999999999998,0,Cold
2022-01-07,14.83,10.82,20.5,7.32,86.32,4.58,2022,1,7,Winter,9.68,1,Cold
2022-01-08,15.19,12.83,18.53,34.68,91.81,4.79,2022,1,8,Winter,5.700000000000001,1,Pleasant
2022-01-09,13.53,9.9,18.69,9.76,86.09,2.41,2022,1,9,Winter,8.790000000000001,1,Cold
2022-01-10,10.96,5.79,17.32,0.05,77.91,2.68,2022,1,10,Winter,11.530000000000001,0,Cold
2022-01-11,9.9,4.06,17.61,0.0,75.65,2.67,2022,1,11,Winter,13.55,0,Cold
2022-01-12,10.15,3.29,17.58,0.0,75.41,1.76,2022,1,12,Winter,14.29,0,Cold
2022-01-13,11.72,6.56,17.68,0.0,73.7,1.24,2022,1,13,Winter,11.120000000000001,0,Cold
2022-01-14,11.58,6.85,17.58,0.0,75.87,1.4,2022,1,14,Winter,10.729999999999999,0,Cold
2022-01-15,11.01,4.65,17.97,0.0,76.06,1.84,2022,1,15,Winter,13.319999999999999,0,Cold
2022-01-16,11.14,4.98,17.74,0.0,68.44,1.71,2022,1,16,Winter,12.759999999999998,0,Cold
2022-01-17,10.84,5.93,17.34,0.0,69.34,1.35,2022,1,17,Winter,11.41,0,Cold
2022-01-18,10.42,4.38,18.39,0.0,74.04,2.66,2022,1,18,Winter,14.010000000000002,0,Cold
2022-01-19,10.49,5.95,16.52,0.01,74.02,1.66,2022,1,19,Winter,10.57,0,Cold
2022-01-20,12.29,7.59,18.14,0.46,80.23,1.48,2022,1,20,Winter,10.55,0,Cold
2022-01-21,13.06,8.42,20.0,0.03,79.12,1.82,2022,1,21,Winter,11.58,0,Cold
2022-01-22,11.28,9.25,14.58,18.28,91.0,6.66,2022,1,22,Winter,5.33,1,Cold
2022-01-23,11.66,8.66,16.63,7.38,82.02,2.43,2022,1,23,Winter,7.969999999999999,1,Cold
2022-01-24,10.49,4.67,15.82,0.08,79.46,2.26,2022,1,24,Winter,11.15,0,Cold
2022-01-25,9.87,4.7,15.64,0.0,84.24,2.45,2022,1,25,Winter,10.940000000000001,0,Cold
2022-01-26,9.66,4.16,16.65,0.0,78.93,2.89,2022,1,26,Winter,12.489999999999998,0,Cold
2022-01-27,10.16,3.79,18.64,0.0,68.59,3.48,2022,1,27,Winter,14.850000000000001,0,Cold
2022-01-28,10.57,3.15,19.74,0.0,59.49,3.76,2022,1,28,Winter,16.59,0,Cold
2022-01-29,12.34,5.5,21.37,0.0,54.63,2.72,2022,1,29,Winter,15.870000000000001,0,Cold
2022-01-30,12.45,5.26,22.1,0.0,64.61,3.81,2022,1,30,Winter,16.840000000000003,0,Cold
2022-01-31,15.27,8.37,24.21,0.0,55.25,1.59,2022,1,31,Winter,15.840000000000002,0,Pleasant
2022-02-01,14.23,8.67,23.28,0.0,61.61,2.6,2022,2,32,Winter,14.610000000000001,0,Cold
2022-02-02,13.16,5.8,21.8,0.0,59.32,2.71,2022,2,33,Winter,16.0,0,Cold
2022-02-03,11.54,7.58,17.15,4.61,76.51,4.48,2022,2,34,Winter,9.569999999999999,1,Cold
2022-02-04,11.53,7.59,18.05,0.5,81.71,3.14,2022,2,35,Winter,10.46,0,Cold
2022-02-05,11.96,5.87,19.54,0.03,68.01,1.71,2022,2,36,Winter,13.669999999999998,0,Cold
2022-02-06,13.26,5.58,22.24,0.0,56.65,1.88,2022,2,37,Winter,16.659999999999997,0,Cold
2022-02-07,14.38,5.88,24.39,0.0,60.55,2.42,2022,2,38,Winter,18.51,0,Cold
2022-02-08,15.87,10.2,23.82,2.81,67.85,1.86,2022,2,39,Winter,13.620000000000001,1,Pleasant
2022-02-09,12.61,9.73,15.73,6.82,82.54,2.66,2022,2,40,Winter,6.0,1,Cold
2022-02-10,13.07,5.99,21.43,0.0,70.53,3.2,2022,2,41,Winter,15.44,0,Cold
2022-02-11,12.41,5.77,21.23,0.0,61.55,4.01,2022,2,42,Winter,15.46,0,Cold
2022-02-12,14.04,5.17,23.34,0.0,52.31,3.18,2022,2,43,Winter,18.17,0,Cold
2022-02-13,15.6,7.99,24.31,0.0,49.1,1.79,2022,2,44,Winter,16.32,0,Pleasant
2022-02-14,15.11,7.62,24.8,0.0,56.63,2.39,2022,2,45,Winter,17.18,0,Pleasant
2022-02-15,16.11,8.31,25.51,0.0,58.84,2.26,2022,2,46,Winter,17.200000000000003,0,Pleasant
2022-02-16,16.99,10.38,25.68,0.0,53.71,2.45,2022,2,47,Winter,15.299999999999999,0,Pleasant
2022-02-17,16.52,10.15,25.85,0.0,54.0,2.42,2022,2,48,Winter,15.700000000000001,0,Pleasant
2022-02-18,16.93,9.99,26.88,0.28,52.62,2.11,2022,2,49,Winter,16.89,0,Pleasant
2022-02-19,15.89,9.06,25.14,0.12,57.52,3.15,2022,2,50,Winter,16.08,0,Pleasant
2022-02-20,15.34,8.53,24.63,0.0,53.75,4.26,2022,2,51,Winter,16.1,0,Pleasant
2022-02-21,16.73,7.58,26.62,0.0,45.19,2.96,2022,2,52,Winter,19.04,0,Pleasant
2022-02-22,17.45,9.08,27.83,0.0,50.88,5.85,2022,2,53,Winter,18.75,0,Pleasant
2022-02-23,16.47,9.93,24.77,0.0,63.85,3.01,2022,2,54,Winter,14.84,0,Pleasant
2022-02-24,17.8,10.69,26.01,0.0,62.42,2.05,2022,2,55,Winter,15.320000000000002,0,Pleasant
2022-02-25,18.79,11.54,27.59,3.36,58.45,3.23,2022,2,56,Winter,16.05,1,Pleasant
2022-02-26,17.04,11.28,24.56,2.63,67.17,5.56,2022,2,57,Winter,13.28,1,Pleasant
2022-02-27,16.71,10.77,25.44,0.0,64.25,3.2,2022,2,58,Winter,14.670000000000002,0,Pleasant
2022-02-28,15.82,7.58,25.24,0.0,57.02,3.11,2022,2,59,Winter,17.659999999999997,0,Pleasant
2022-03-01,17.68,9.87,27.08,0.0,48.73,2.26,2022,3,60,Summer,17.21,0,Pleasant
2022-03-02,18.91,12.22,27.4,0.0,51.21,2.08,2022,3,61,Summer,15.179999999999998,0,Pleasant
2022-03-03,19.9,11.65,28.78,0.0,50.25,2.31,2022,3,62,Summer,17.130000000000003,0,Pleasant
2022-03-04,18.08,11.43,26.39,0.0,64.83,3.63,2022,3,63,Summer,14.96,0,Pleasant
2022-03-05,18.11,9.73,28.08,0.0,57.05,3.52,2022,3,64,Summer,18.349999999999998,0,Pleasant
2022-03-06,20.1,13.24,28.43,0.0,48.98,2.0,2022,3,65,Summer,15.19,0,Pleasant
2022-03-07,20.57,14.16,30.09,0.0,47.91,2.46,2022,3,66,Summer,15.93,0,Pleasant
2022-03-08,21.42,14.99,30.74,0.0,47.45,2.64,2022,3,67,Summer,15.749999999999998,0,Pleasant
2022-03-09,21.48,13.07,31.76,0.0,48.01,3.09,2022,3,68,Summer,18.69,0,Pleasant
2022-03-10,21.43,13.71,30.53,0.0,49.06,3.57,2022,3,69,Summer,16.82,0,Pleasant
2022-03-11,21.54,13.79,31.36,0.0,50.41,3.51,2022,3,70,Summer,17.57,0,Pleasant
2022-03-12,21.86,12.65,32.01,0.0,44.96,3.2,2022,3,71,Summer,19.36,0,Pleasant
2022-03-13,25.3,16.7,34.16,0.0,40.65,2.64,2022,3,72,Summer,17.459999999999997,0,Warm
2022-03-14,26.32,19.02,34.95,0.0,42.52,2.16,2022,3,73,Summer,15.930000000000003,0,Warm
2022-03-15,27.1,20.05,36.6,0.0,44.07,2.67,2022,3,74,Summer,16.55,0,Warm
2022-03-16,26.29,16.96,37.57,0.0,45.1,4.34,2022,3,75,Summer,20.61,0,Warm
2022-03-17,26.31,17.68,36.68,0.0,45.32,2.96,2022,3,76,Summer,19.0,0,Warm
2022-03-18,26.94,18.68,36.69,0.0,50.79,3.03,2022,3,77,Summer,18.009999999999998,0,Warm
2022-03-19,27.92,19.2,37.66,0.0,44.86,2.63,2022,3,78,Summer,18.459999999999997,0,Warm
2022-03-20,29.13,20.4,38.85,0.0,37.07,1.61,2022,3,79,Summer,18.450000000000003,0,Warm
2022-03-21,28.06,21.96,37.17,0.0,36.63,2.21,2022,3,80,Summer,15.21,0,Warm
2022-03-22,26.54,18.18,36.95,0.0,37.96,4.3,2022,3,81,Summer,18.770000000000003,0,Warm
2022-03-23,27.28,18.26,36.99,0.0,33.51,2.15,2022,3,82,Summer,18.73,0,Warm
2022-03-24,27.13,18.76,36.41,0.0,33.61,3.35,2022,3,83,Summer,17.649999999999995,0,Warm
2022-03-25,26.49,18.64,37.04,0.0,32.88,3.58,2022,3,84,Summer,18.4,0,Warm
2022-03-26,26.08,16.83,37.06,0.0,29.53,4.74,2022,3,85,Summer,20.230000000000004,0,Warm
2022-03-27,28.17,16.35,39.39,0.0,22.41,3.4,2022,3,86,Summer,23.04,0,Warm
2022-03-28,29.94,20.77,39.58,0.0,18.71,2.03,2022,3,87,Summer,18.81,0,Warm
2022-03-29,30.1,20.52,41.01,0.0,22.08,2.57,2022,3,88,Summer,20.49,0,Warm
2022-03-30,30.31,21.92,41.07,0.0,22.86,2.05,2022,3,89,Summer,19.15,0,Warm
2022-03-31,29.88,19.89,41.46,0.0,26.51,2.73,2022,3,90,Summer,21.57,0,Warm
2022-04-01,28.74,19.14,39.38,0.0,23.39,3.73,2022,4,91,Summer,20.240000000000002,0,Warm
2022-04-02,30.0,22.35,40.38,0.0,17.12,1.71,2022,4,92,Summer,18.03,0,Warm
2022-04-03,29.97,18.87,41.63,0.0,16.91,3.16,2022,4,93,Summer,22.76,0,Warm
2022-04-04,29.64,19.2,40.36,0.0,15.74,3.38,2022,4,94,Summer,21.16,0,Warm
2022-04-05,30.18,21.37,41.03,0.0,18.04,2.87,2022,4,95,Summer,19.66,0,Warm
2022-04-06,31.07,21.97,41.32,0.0,17.15,2.38,2022,4,96,Summer,19.35,0,Warm
2022-04-07,31.74,22.78,41.89,0.0,17.07,2.34,2022,4,97,Summer,19.11,0,Warm
2022-04-08,32.94,25.03,43.02,0.0,15.74,2.16,2022,4,98,Summer,17.990000000000002,0,Warm
2022-04-09,33.37,24.96,43.37,0.0,16.14,2.57,2022,4,99,Summer,18.409999999999997,0,Warm
2022-04-10,32.7,22.77,43.68,0.0,17.38,3.96,2022,4,100,Summer,20.91,0,Warm
2022-04-11,33.96,25.07,43.82,0.0,15.34,2.56,2022,4,101,Summer,18.75,0,Warm
2022-04-12,34.57,25.91,42.91,0.0,15.1,2.0,2022,4,102,Summer,16.999999999999996,0,Warm
2022-04-13,32.43,24.38,41.67,0.0,17.04,2.66,2022,4,103,Summer,17.290000000000003,0,Warm
2022-04-14,32.22,23.22,41.58,0.0,16.84,3.47,2022,4,104,Summer,18.36,0,Warm
2022-04-15,31.48,22.49,41.37,0.16,17.96,3.73,2022,4,105,Summer,18.88,0,Warm
2022-04-16,31.69,22.63,41.49,0.0,15.41,2.91,2022,4,106,Summer,18.860000000000003,0,Warm
2022-04-17,32.22,21.72,42.37,0.0,16.73,2.57,2022,4,107,Summer,20.65,0,Warm
2022-04-18,33.42,23.49,43.53,0.0,14.28,3.0,2022,4,108,Summer,20.040000000000003,0,Warm
2022-04-19,34.35,25.3,43.69,0.0,16.59,3.96,2022,4,109,Summer,18.389999999999997,0,Warm
2022-04-20,34.31,25.69,42.8,0.0,18.69,4.54,2022,4,110,Summer,17.109999999999996,0,Warm
2022-04-21,31.28,25.86,36.79,0.43,28.18,2.87,2022,4,111,Summer,10.93,0,Warm
2022-04-22,31.67,23.37,40.06,0.01,27.61,2.14,2022,4,112,Summer,16.69,0,Warm
2022-04-23,32.2,24.24,40.97,0.0,16.63,2.88,2022,4,113,Summer,16.73,0,Warm
2022-04-24,32.62,23.27,41.64,0.0,17.45,4.65,2022,4,114,Summer,18.37,0,Warm
2022-04-25,33.78,25.05,42.61,0.0,16.93,3.13,2022,4,115,Summer,17.56,0,Warm
2022-04-26,34.64,26.79,42.91,0.0,15.9,3.48,2022,4,116,Summer,16.119999999999997,0,Warm
2022-04-27,34.48,26.14,44.03,0.0,12.13,3.36,2022,4,117,Summer,17.89,0,Warm
2022-04-28,35.86,26.47,45.79,0.0,11.74,2.86,2022,4,118,Summer,19.32,0,Hot
2022-04-29,36.25,26.92,46.03,0.0,14.24,3.95,2022,4,119,Summer,19.11,0,Hot
2022-04-30,36.53,26.22,45.74,0.0,11.39,2.54,2022,4,120,Summer,19.520000000000003,0,Hot
2022-05-01,36.55,27.98,45.13,0.0,12.53,3.12,2022,5,121,Summer,17.150000000000002,0,Hot
2022-05-02,35.94,27.17,44.41,0.0,18.44,3.8,2022,5,122,Summer,17.239999999999995,0,Hot
2022-05-03,35.09,27.01,42.8,0.0,19.64,1.94,2022,5,123,Summer,15.789999999999996,0,Hot
2022-05-04,35.33,27.22,42.59,4.47,21.48,1.89,2022,5,124,Summer,15.370000000000005,1,Hot
2022-05-05,32.71,26.64,39.19,0.56,33.04,2.48,2022,5,125,Summer,12.549999999999997,0,Warm
2022-05-06,33.92,26.51,41.22,0.0,28.55,2.51,2022,5,126,Summer,14.709999999999997,0,Warm
2022-05-07,34.51,26.96,42.08,0.0,23.39,2.68,2022,5,127,Summer,15.119999999999997,0,Warm
2022-05-08,35.21,26.35,43.05,0.0,19.67,2.19,2022,5,128,Summer,16.699999999999996,0,Hot
2022-05-09,34.66,26.61,42.64,0.0,24.93,3.36,2022,5,129,Summer,16.03,0,Warm
2022-05-10,35.26,28.11,42.25,0.0,31.78,3.39,2022,5,130,Summer,14.14,0,Hot
2022-05-11,36.4,28.75,43.63,0.0,29.37,2.88,2022,5,131,Summer,14.880000000000003,0,Hot
2022-05-12,37.51,29.83,44.81,0.0,26.86,2.83,2022,5,132,Summer,14.980000000000004,0,Hot
2022-05-13,37.65,28.9,46.71,0.0,16.62,3.68,2022,5,133,Summer,17.810000000000002,0,Hot
2022-05-14,37.73,29.1,46.91,0.0,12.83,3.42,2022,5,134,Summer,17.809999999999995,0,Hot
2022-05-15,38.17,29.33,47.37,0.0,10.36,3.69,2022,5,135,Summer,18.04,0,Hot
2022-05-16,37.36,30.92,44.23,0.0,13.44,4.56,2022,5,136,Summer,13.309999999999995,0,Hot
2022-05-17,36.54,28.16,43.9,0.0,12.04,1.7,2022,5,137,Summer,15.739999999999998,0,Hot
2022-05-18,36.63,28.13,43.77,0.0,15.43,2.24,2022,5,138,Summer,15.640000000000004,0,Hot
2022-05-19,37.77,29.17,45.65,0.0,14.77,2.92,2022,5,139,Summer,16.479999999999997,0,Hot
2022-05-20,38.86,30.96,46.45,0.0,14.41,3.94,2022,5,140,Summer,15.490000000000002,0,Hot
2022-05-21,36.63,30.45,44.06,1.31,18.75,2.37,2022,5,141,Summer,13.610000000000003,1,Hot
2022-05-22,35.47,27.29,42.9,0.0,18.97,1.97,2022,5,142,Summer,15.61,0,Hot
2022-05-23,31.28,23.86,37.93,21.97,39.3,5.34,2022,5,143,Summer,14.07,1,Warm
2022-05-24,29.12,23.88,34.59,6.96,56.12,3.65,2022,5,144,Summer,10.710000000000004,1,Warm
2022-05-25,30.29,24.39,36.66,0.0,45.66,2.17,2022,5,145,Summer,12.269999999999996,0,Warm
2022-05-26,31.94,25.23,38.91,0.0,40.89,2.08,2022,5,146,Summer,13.679999999999996,0,Warm
2022-05-27,34.19,26.99,40.91,0.02,39.94,2.81,2022,5,147,Summer,13.919999999999998,0,Warm
2022-05-28,35.84,28.2,43.42,0.18,35.74,3.66,2022,5,148,Summer,15.220000000000002,0,Hot
2022-05-29,34.28,25.09,43.29,0.31,33.36,3.32,2022,5,149,Summer,18.2,0,Warm
2022-05-30,34.68,26.65,42.36,3.52,34.38,1.81,2022,5,150,Summer,15.71,1,Warm
2022-05-31,32.85,24.02,41.08,1.21,29.7,2.98,2022,5,151,Summer,17.06,1,Warm
2022-06-01,35.98,29.08,44.21,0.0,22.45,2.82,2022,6,152,Summer,15.130000000000003,0,Hot
2022-06-02,36.18,27.32,43.82,0.01,20.82,3.19,2022,6,153,Summer,16.5,0,Hot
2022-06-03,36.31,27.78,44.43,0.0,18.28,3.37,2022,6,154,Summer,16.65,0,Hot
2022-06-04,36.98,29.83,44.96,0.0,15.53,1.92,2022,6,155,Summer,15.130000000000003,0,Hot
2022-06-05,36.9,27.5,45.09,0.0,17.76,3.48,2022,6,156,Summer,17.590000000000003,0,Hot
